customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,NEW_Engaged,NEW_noProt,NEW_Young_Not_Engaged,NEW_TotalServices,NEW_FLAG_ANY_STREAMING,NEW_FLAG_AutoPayment,NEW_AVG_Charges,NEW_Increase,NEW_AVG_Service_Fee,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NEW_TENURE_YEAR_1-2 Year,NEW_TENURE_YEAR_2-3 Year,NEW_TENURE_YEAR_3-4 Year,NEW_TENURE_YEAR_4-5 Year,NEW_TENURE_YEAR_5-6 Year
9033-EOXWV,0,0,0,0,-0.8295205827584317,1,0,0.3087056321119333,-0.6207815597823045,1,1,1,0,4,1,0,0.2660817571262084,0.05956011265225873,-0.3277970466309659,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4673-KKSLS,0,0,0,0,-0.055833672077855064,1,0,0.7590526191569525,0.1961127323234698,0,0,1,1,4,0,0,0.8549410829005141,0.48442674451918916,0.06319469517587661,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4853-OITSN,1,0,1,0,-1.1145631287986442,1,1,0.8105683261621028,-0.823460992593599,0,0,1,1,3,1,0,0.3232503520307969,-0.8114946214064698,0.7510371782253681,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9800-OUIGR,1,0,1,1,1.369379058123207,1,0,-1.4876969250676457,-0.39950626695142794,0,1,1,0,1,0,1,-1.258449776940266,0.8335843503998606,-1.021771318989236,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1
1324-NLTJE,0,1,0,0,-0.7073594915983407,1,0,-0.3244390249513595,-0.6717602460281581,1,0,1,0,2,0,1,-0.3817189245745483,-0.24069374984539915,0.1805403101830961,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2324-EFHVG,1,0,0,0,1.2879383306831464,1,1,1.3174164112127704,1.9469030265514644,0,1,1,0,5,1,1,1.4380819768907713,0.5781308044552834,0.045881407715795394,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
7094-MSZAO,1,0,1,1,-0.9109613101984924,1,1,-1.4860351280674797,-0.9093813659936851,0,0,1,1,1,0,1,-1.2796029071478077,0.6071455385839281,-1.0181643841017187,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1522-VVDMG,1,0,1,1,-1.0331224013585834,1,1,0.830509890164096,-0.7371876728586216,1,0,1,1,4,1,0,0.5595346326210487,-0.3215340827704559,0.12523397524116892,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6907-CQGPN,1,0,0,0,-0.13727439951791576,0,0,-1.0124229830201346,-0.5625012962333886,0,0,1,1,2,0,0,-0.8339158018171962,0.5143282668286666,-0.814973718771595,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0780-XNZFN,1,0,0,0,1.002895784642934,1,0,-1.4660935640654862,-0.5091843405188807,0,1,1,0,1,0,1,-1.294539991974743,0.2760866002661073,-0.9748811654515149,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
0239-OXEXL,0,0,0,0,0.5549717837226001,1,0,0.6477122201458225,0.6917155639485625,0,0,1,1,3,0,0,0.7480332311983859,0.4833975185747504,0.5742973687370351,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2675-IJRGJ,1,0,0,0,0.8400143297628127,1,0,-1.4993295040688086,-0.5743029393063145,0,1,1,0,1,0,1,-1.3369169789137842,0.15826538850350658,-1.0470198632018548,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7049-GKVZY,0,0,0,0,-0.62591876415828,1,0,0.5014740841312035,-0.39370471157165327,0,1,1,0,6,1,1,0.5914207466107365,0.44157814087852515,-0.8187524124632792,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
8577-QSOCG,0,0,1,1,0.22920887396235737,1,1,-1.481049737066981,-0.6766353172788433,0,1,1,0,1,0,0,-1.3036123067080307,0.3229323934658245,-1.0073435794391679,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
3721-CNZHX,1,0,0,0,-0.7073594915983407,1,0,-1.4943441130683104,-0.8713955167010156,0,1,1,0,1,0,0,-1.3066206284421005,0.41714116838380055,-1.0361990585393037,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0212-ISBBF,0,0,0,0,-0.4223169455581282,0,1,-0.47898614596680894,-0.5209859835918066,0,0,1,1,3,1,0,-0.36676231090547234,0.33512841850550745,-0.6484535581312266,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
9185-TQCVP,1,0,1,0,-0.748079855318371,1,1,0.677624566148813,-0.5031842528257296,1,0,1,1,2,1,0,0.5545200642671152,-0.035339784239001144,1.6305281349649292,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3585-YNADK,0,0,1,0,1.002895784642934,1,0,0.32698539911376057,0.9217262785679972,0,1,0,0,5,1,1,0.5342456456637102,0.7309521187454403,-0.6706963232709151,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5271-DBYSJ,1,1,0,0,-0.8702409464784621,1,1,0.47820892612887816,-0.6406127319740061,0,0,1,0,2,1,1,0.3265207226964062,-0.16846638841096212,1.3419733439635695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1099-GODLO,0,0,1,1,-1.2774445836787656,1,0,-1.4760643460664828,-0.9968017613170591,0,1,1,0,1,0,0,-1.5964572286817,-2.5842152492016757,-0.9965227747766168,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
6828-HMKWP,1,0,1,1,-0.8295205827584317,1,0,-1.4527991880641573,-0.8901678498880433,0,1,1,0,1,0,1,-1.2699861878129224,0.39190832577215634,-0.9460256863513788,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5567-WSELE,1,1,1,0,-1.1960038562387048,1,1,0.9917041991802098,-0.8824471488122975,1,0,1,0,3,1,0,0.35636285502008835,-1.0313548980041247,0.947615129595044,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1472-TNCWL,1,0,0,1,0.14776814652229667,1,1,0.9950277931805424,0.5438751679209944,0,0,1,1,4,1,0,1.1754249785119593,0.6835588995541606,0.26806859678684225,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
8063-RJYNF,1,0,0,0,-0.6666391278783103,1,1,0.9800716201790471,-0.35139526967656587,1,0,1,1,4,1,0,0.924180961836455,0.18456863666954013,0.25508363119178107,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0687-ZVTHB,1,0,1,1,1.3286586944031769,1,0,0.25552812810661757,1.0474192920811403,1,1,1,0,5,1,1,0.3768150594478175,0.49370668671341617,-0.722395723325325,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2080-GKCWQ,1,0,0,0,-1.2367242199587352,1,0,0.3386179781149237,-0.938830325811173,0,0,1,1,2,0,0,-0.2749549488868537,-1.4467681392327356,1.1399849902626173,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9661-ACXBS,0,0,0,0,0.3920903288424788,1,1,1.3440051632154282,0.9357558953799241,1,0,1,1,5,1,0,1.4177787669481425,0.4909737290332826,0.06511839378255264,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2193-SFWQW,1,0,1,1,1.6137012404433893,1,0,1.5683477582378549,2.5382866698076674,0,1,0,0,7,1,1,1.669579075805438,0.5567800621145391,-0.4455634707083956,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
5656-JAMLX,1,0,0,0,1.2064976032430856,1,0,-1.4926823160681442,-0.4526908677903516,0,1,1,0,1,0,1,-1.2784396367739654,0.6837182470017553,-1.0325921236517868,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3462-BJQQA,0,0,0,0,-1.0738427650786138,1,1,0.830509890164096,-0.7619600937388005,0,0,1,1,3,1,0,0.6527401965909062,-0.11501234300011158,0.7726787875504698,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0442-TDYUO,1,0,1,0,0.6364125111626608,1,1,-1.4860351280674797,-0.5487143300266996,0,1,1,0,1,0,0,-1.237767646035796,1.0220866831529571,-1.0181643841017187,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
6733-LRIZX,1,0,0,0,0.10704778280226633,1,1,1.4686399382278874,0.7702020051700019,0,1,1,0,6,1,0,1.7276928656506723,0.8388839685194283,-0.21897066831045284,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
9503-XJUME,1,0,0,1,0.7992939660427822,1,0,-1.4993295040688086,-0.5961856120695713,0,1,1,0,1,0,1,-1.3563472314637546,-0.03837570669017494,-1.0470198632018548,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
4367-NHWMM,0,0,0,0,-1.2774445836787656,0,1,-1.3248408190513656,-0.9947943790373651,0,0,1,1,0,0,0,-1.522056296039095,-2.5842152492016757,1.1279618739708939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3727-RJMEO,1,0,1,0,-1.0738427650786138,1,1,0.6011819041411709,-0.8027253954187387,1,0,1,1,2,1,0,0.2210512687305149,-0.6747326354641183,1.5199154650810738,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3779-OSWCF,0,0,1,0,1.5729808767233588,1,0,0.9451738831755587,1.864622412229944,0,1,0,0,7,1,1,1.025993959710936,0.4696401914581443,-0.783713616413114,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
6736-DHUQI,0,0,1,1,1.4100994218432374,1,0,0.6659919871476498,1.4640944995661793,0,1,1,0,4,0,1,0.7632113939277285,0.47800509166159344,-0.017600646304503923,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3915-ODIYG,1,1,0,0,1.125056875803025,1,1,0.23226297010429173,0.924196902912236,0,1,1,0,4,1,0,0.4160940307220828,0.6643272693264061,-0.39416464856127853,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1360-RCYRT,1,0,1,1,-0.38159658183809786,0,1,-1.1437049460332582,-0.7063269277015688,0,0,1,1,1,0,1,-1.0043157400398663,0.2242892541641971,-0.27513579727321746,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2724-FJDYW,1,0,0,1,0.26992923768238775,0,0,-0.32942441595185784,-0.03883923098444245,0,1,1,0,4,1,1,-0.137299596953594,0.6607785185320012,-0.8818222453535762,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
4451-RWASJ,1,0,1,1,-0.7073594915983407,1,1,-1.504314895069307,-0.9000062289731366,0,1,1,0,1,0,0,-1.4391728394825662,-0.8384510065200254,-1.0578406678644057,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
6646-VRFOL,1,1,1,0,0.8400143297628127,1,1,1.2991366442109427,1.4143290663465145,1,0,1,0,5,1,0,1.3929340905737484,0.5256459849335369,0.032655979794899474,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3460-TJBWI,1,0,1,1,-0.3408762181180675,1,0,-1.3481059770536914,-0.7370773771289681,0,1,1,0,1,0,0,-1.132489742351748,0.7111330063078172,-0.7187887884378081,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
5917-HBSDW,0,0,1,1,0.18848851024232702,1,0,-1.5093002860698053,-0.7041210131084986,0,0,1,1,1,0,0,-1.3407658800626368,0.21164398679038926,-1.0686614725269568,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
5685-IIXLY,0,0,1,1,-1.1145631287986442,1,1,0.6261088591436628,-0.8274536980070561,1,0,1,1,3,1,0,0.27392226115786056,-0.5952682791205528,0.5508522919681744,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5671-UUNXD,0,1,1,0,0.7178532386027215,1,1,1.1927816362003112,1.2838492181664092,0,1,1,0,4,1,0,1.3987053329248234,0.7393076967685999,0.43975869743265145,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
0956-ACVZC,0,0,0,0,0.880734693482843,1,1,0.9750862291785486,1.2270027991029888,0,1,1,0,4,1,1,1.080058720016347,0.5235880042508437,0.25075530932676054,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
2325-NBPZG,0,0,0,0,-1.1960038562387048,1,1,0.32532360211359457,-0.9026974447766822,0,0,1,1,2,0,0,-0.018912178858547197,-0.7402134306788025,1.1207480041958597,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4250-ZBWLV,1,0,0,0,1.4508197855632678,1,0,1.4520219682262263,2.1603914408688034,1,1,0,0,6,1,0,1.472228730045689,0.4012129267392275,-0.22927619656050136,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
4482-FTFFX,1,0,0,0,-1.1145631287986442,1,0,-0.28621769394753876,-0.8771970720807902,0,0,1,1,3,0,0,-0.3406348930878351,-0.20978469220390428,-0.43925133465524097,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8859-DZTGQ,1,0,0,0,0.025607055362205634,1,0,-1.4760643460664828,-0.7014739155968143,0,1,1,0,1,0,0,-1.2657650419651172,0.6473870908792652,-0.9965227747766168,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
0440-MOGPM,0,0,0,0,0.35136996512244845,1,1,0.5247392421335293,0.4341970943535417,0,1,1,0,5,1,0,0.6122498931119372,0.43844797446155914,-0.5276212393994075,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
0020-JDNXP,0,0,1,1,0.06632741908223598,0,0,-0.11671439993059413,-0.1264140403293312,0,1,1,0,5,1,0,-0.06678806942401656,0.21086377243054066,-0.9917135282599274,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0
3752-CQSJI,0,0,1,1,-0.7888002190384014,1,1,-1.4727407520661506,-0.8934987809235794,0,0,1,1,1,0,0,-1.3347107764806354,-0.05477604461607862,-0.9893089050015829,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
5025-GOOKI,0,0,0,0,-0.5037576729981889,1,1,-1.5242564590713006,-0.8524025920546806,0,0,1,1,1,0,1,-1.3878153668126674,-0.13941660290096808,-1.1011238865146098,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
4698-KVLLG,0,1,0,0,0.758573602322752,1,0,-1.5009913010689746,-0.5787588867843163,0,1,1,0,1,0,1,-1.320488257899154,0.3402456186180017,-1.0506267980893718,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
5095-AESKG,0,0,1,0,-1.1960038562387048,1,1,0.8886727851699104,-0.8985944436335717,1,0,1,1,3,1,1,0.05712393911686248,-1.5189359832098428,0.8358001480820173,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2887-JPYLU,0,0,0,1,0.35136996512244845,1,0,-0.6501512369839195,-0.1931650159156369,0,0,1,1,1,0,1,-0.4950041751014037,0.47403614053658355,0.7961238643193306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4770-QAZXN,0,0,0,0,-0.7888002190384014,1,0,-1.505976692069473,-0.9033812783005342,0,0,1,1,1,0,1,-1.3870367071303795,-0.29254192249923683,-1.0614476027519228,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
4896-CPRPF,1,0,1,1,0.10704778280226633,1,0,-1.3065610520495383,-0.6487525568224354,0,1,1,0,1,0,1,-1.1940653713673899,-0.09158559444845593,-0.6286154162498833,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1871-MOWRM,1,0,1,0,-0.8295205827584317,1,0,0.534710024134526,-0.6235168938777117,1,0,1,1,3,0,1,0.2504846047209963,-0.47466028761335705,0.45166158256145694,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9714-EDSUC,1,0,0,0,-1.1552834925186746,1,1,1.001674981181207,-0.8467113324045594,0,0,1,1,5,1,0,0.4290468430632488,-0.8942326535955296,-0.18255780182694778,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2027-OAQQC,0,0,0,0,0.43281069256250915,0,1,-0.5221928679711283,-0.08979585808436519,1,0,1,1,3,1,1,-0.38604844937617866,0.42049362914717714,-0.6953437116689477,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0282-NVSJS,0,1,1,1,-0.8295205827584317,0,1,-1.1786026830367469,-0.8487628329761147,0,0,1,0,1,0,0,-1.0338905824533788,0.24073738890755705,-0.35088142991107446,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9090-SGQXL,1,1,1,0,1.4508197855632678,1,1,1.3473287572157604,2.2147010581501925,1,0,1,0,5,1,0,1.5305740385872064,0.6979854446252017,0.06752301704089717,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
6595-YGXIT,1,1,0,0,-0.30015585439803716,1,1,0.8039211381614382,0.005058469417655496,1,0,1,0,3,1,0,0.9527338134169646,0.607135465647316,0.743823308450334,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7353-YOWFP,0,0,0,0,-1.0331224013585834,1,0,-1.479387940066815,-0.9488010597718505,0,1,1,0,1,0,0,-1.4012569795781615,-0.6511939066582524,-1.003736644551651,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9835-ZIITK,1,1,1,0,1.369379058123207,1,1,1.5317882242341998,2.2994522968159514,1,1,0,0,6,1,0,1.727618292521896,0.7243403460711985,-0.17980966096026843,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
8008-ESFLK,0,0,1,0,0.8400143297628127,1,0,1.5201556452330371,1.568743087861432,0,1,0,0,7,1,0,1.6049025596409998,0.5242703198959358,-0.4717137486428939,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
7537-CBQUZ,1,1,0,0,1.247217966963116,1,1,1.4835961112293827,2.0963757993779044,0,0,1,0,6,1,1,1.663821277451421,0.6953233250231962,-0.20969569288540904,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1555-DJEQW,0,0,1,1,1.5322605130033284,1,1,1.6431286232453304,2.401872911372203,1,1,0,0,7,1,1,1.6285312862471644,0.3593476193466598,-0.4049854532238294,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
5649-TJHOV,1,1,1,0,-0.21871512695797646,0,0,-0.9393039150128251,-0.5504790617011558,1,0,1,0,1,1,1,-0.7238522557258068,0.7312325899943699,0.16851719389137296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0519-XUZJU,0,0,0,0,-1.2774445836787656,1,0,0.19902703010096928,-0.974566142218911,1,0,1,1,1,0,0,-0.7723238209482262,-2.5842152492016757,2.6392675918405155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3363-EWLGO,0,0,0,0,-1.1145631287986442,1,0,-1.4893587220678117,-0.9574261858307552,0,0,1,1,1,0,0,-1.3318297356561701,0.11883616788876855,-1.0253782538767529,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4750-UKWJK,0,1,1,0,0.18848851024232702,1,0,-1.5009913010689746,-0.6846869055435497,0,1,1,0,1,0,0,-1.3028553990573533,0.5191516792640435,-1.0506267980893718,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
6338-AVWCY,1,0,0,0,-1.1960038562387048,0,1,-0.8179927340006982,-0.948095167102068,1,0,1,1,2,1,0,-0.8602150325864687,-0.541202852740179,-0.533632797545269,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1689-YQBYY,0,0,0,1,-0.8295205827584317,1,1,0.3934572791204055,-0.6118034873885086,0,0,1,1,1,0,0,0.31727563639170353,-0.00379595847964934,3.0612789736800035,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4487-ZYJZK,0,0,1,1,0.22920887396235737,1,0,-1.5009913010689746,-0.6691131485164737,0,1,1,0,1,0,1,-1.2893149170032525,0.6565357713889567,-1.0506267980893718,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
2959-FENLU,0,0,0,0,-0.9516816739185228,1,1,0.682609957149311,-0.6610395011058365,0,0,1,1,3,1,1,0.626250194199473,0.12168847496830082,0.6121701850559634,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0708-LGSMF,1,0,1,0,-0.7888002190384014,1,1,0.03617092408468901,-0.6077225453913288,0,0,1,1,3,1,0,0.17841965112525435,0.5289737321806237,-0.08937865056609248,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
9253-QXKBE,1,1,1,0,-0.13727439951791576,1,1,0.9867188081797118,0.16496521826931793,1,0,1,0,3,1,0,0.9635889283570438,0.25479359027760307,0.9422047272637688,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
7634-HLQJR,0,0,1,1,0.5956921474426305,1,0,-1.4860351280674797,-0.5572291603559507,0,1,1,0,1,0,1,-1.236512057298107,1.0345401832405943,-1.0181643841017187,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
0487-RPVUM,1,0,1,0,1.1657772395230555,1,0,1.1512367111961581,1.6164570205095412,0,0,1,1,5,1,1,1.2059339442614647,0.4363266357683312,-0.07434975520143816,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4079-ULGFR,1,0,0,0,-0.6666391278783103,1,0,-1.4876969250676457,-0.8841457030489616,0,0,1,1,1,0,0,-1.398840271843649,-0.5623535634825351,-1.021771318989236,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
2516-XSJKX,0,0,1,1,0.35136996512244845,1,0,0.45494376812655235,0.3735565021900405,0,1,1,0,6,1,0,0.5052231197814705,0.33510209744200464,-0.8476078915634151,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0057-QBUQH,0,0,0,1,0.43281069256250915,1,1,-1.3181936310507012,-0.5336479333560298,0,1,1,0,1,0,0,-1.1338112694070783,0.4659039475316269,-0.6538639604625021,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
9445-SZLCH,0,0,1,1,0.14776814652229667,1,1,1.0831030341893466,0.5197865805646673,1,0,1,1,4,1,1,1.1271649140951343,0.4075019830860639,0.3445356164022022,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6599-SFQVE,0,0,0,0,-1.0738427650786138,1,1,-0.3244390249513595,-0.8556011682146325,0,0,1,1,2,1,0,-0.33888290880268734,-0.08581038544680233,0.1805403101830961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8331-ZXFOE,0,0,0,0,1.0436161483629645,1,1,0.21065960910213194,0.8909537699946672,0,1,0,0,5,0,1,0.4538296011072115,0.8292993517282772,-0.7548581373129781,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4003-FUSHP,1,0,0,0,-0.5444780367182193,1,1,-0.10674361792959748,-0.5234786670819759,0,0,1,1,3,1,1,-0.14163283808552576,-0.060429053646982075,-0.2444768507293232,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0356-ERHVT,1,0,1,0,-0.8702409464784621,1,1,-0.626886078981594,-0.7755264684861825,0,0,1,1,1,0,1,-0.5068787352562937,0.32635686573909606,0.8466209527445682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7325-ENZFI,0,0,0,0,0.26992923768238775,0,1,-0.8130073430001998,-0.2864752032025084,0,1,1,0,3,0,1,-0.5962143606051801,0.7418312601870642,-1.010950514326685,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4884-ZTHVF,0,1,0,0,-0.9924020376385531,1,1,0.7424346491552913,-0.6909517029878692,0,0,1,0,3,1,0,0.6638231194021368,0.0843526868009518,0.6770950130312693,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
